-723.45;-636.49;132.39;1
-905.93;-34.84;61.69;1
-728.75;315.46;307.31;1
-520.57;-342.4;-324.83;0
-687.21;-51.71;82.43;1
-981.13;49.46;280.24;1
336.52;982.77;911.27;1
-948.18;-364.21;312.27;1
-373.61;574.24;576.12;1
72.83;783.91;-204.04;1
280.97;-431.2;-825.44;0
724.43;398.6;313.61;1
-187.89;701.29;756.53;1
-524.49;-375.32;776.01;1
-773.64;-320.94;313.4;1
-387.96;-378.77;-972.6;0
628.07;792.46;879.13;1
956.83;887.45;-368.01;0
-669.78;736.09;-971.07;1
-64.09;716.17;247.32;1
684.07;901.89;-954.49;0
-353.73;-513.35;284.95;0
-156.49;641.16;968.48;1
-418.52;-242.9;-496.48;0
650.79;743.8;504.06;1
904;-754.33;-349.27;0
517.82;302.26;899.64;1
-455.05;-205.91;9.78;1
703.33;947.41;111.59;1
-328.8;407.76;-742.13;1
218.33;-875.01;-905.45;0
952.13;-873;251.03;0
268.64;-282.63;-838.75;0
73.66;865.59;373;1
221.37;35.33;882.59;1
-715.62;-268.6;-326.83;1
705.45;963.72;595.06;1
-205.27;-889.92;54.34;0
298.89;931.27;561.13;1
-572.97;350.76;-630.34;1
777.75;-330.54;-676.98;0
252.14;-995.6;347.31;0
-296.44;501.31;936.17;1
320.65;869.89;-993.76;0
194.72;-3.74;70.38;0
-929.26;-985.25;448.78;1
902.09;561.53;-389.52;0
773.5;533.44;-483.56;0
267.38;414.41;902.34;1
534.01;731.77;967.9;1
244.32;-590.01;978.49;0
-350.65;373.85;-768.43;1
474.63;-920.89;-184.33;0
-708.18;926.03;-417.22;1
394.12;-663.37;-140.8;0
317.72;204.39;693.26;1
-847.14;698.91;554.53;1
37.61;-621.2;172.13;0
184.3;641.56;257.74;1
839.06;878.46;387.58;1
-227.99;220.25;769.2;1
-813.76;-46.35;417.62;1
829.12;-253.24;-93.12;0
-596.63;-656.84;-985.6;0
471.07;953.03;-114.05;1
-977.86;-793.81;107.71;1
379;-348.36;-464.14;0
206.6;-80.22;256.62;0
641.06;-106.87;-795.02;0
-89.39;-774.01;-125.58;0
-994.59;-463.02;937.24;1
-650.45;-301;904.98;1
694.88;-359.34;-841.26;0
-748.34;595.98;477.6;1
-820.02;-86.09;-997.19;0
-988.86;-90.09;719.32;1
361.27;-322.93;-355.1;0
240.73;359.96;122.66;1
185.79;184.76;-253.87;0
515.25;454.2;153.55;1
-462.32;679.29;702.85;1
68.79;-307.09;-171.39;0
962.12;-967.66;-324.49;0
-173.76;-445.15;857.79;1
251.68;-187.52;-694.99;0
84.66;936.54;-757.36;1
381.55;616.16;602.75;1
625.86;206.49;-682.82;0
787.51;127.27;-65.06;0
-447.89;694.86;491.45;1
-646.39;55.71;-132.92;1
880.69;-357.83;718.33;0
-413.82;957.95;-583.74;1
305.77;-403.6;-208.35;0

